,,,d1,d2,d3,num_face,sum,nflush,is_pair,dtot1,dtot2
"(4, 'h')","(6, 's')","(12, 'h')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 's')","(13, 's')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 's')","(13, 'c')",2,9,7,1,23,1,1,-5,16
"(4, 'h')","(6, 's')","(13, 'd')",2,9,7,1,23,1,1,-5,16
"(4, 'h')","(6, 's')","(13, 'h')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 's')","(14, 's')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 's')","(14, 'c')",2,10,8,1,24,1,1,-6,18
"(4, 'h')","(6, 's')","(14, 'd')",2,10,8,1,24,1,1,-6,18
"(4, 'h')","(6, 's')","(14, 'h')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'c')","(6, 'd')",2,2,0,0,16,1,2,2,2
"(4, 'h')","(6, 'c')","(6, 'h')",2,2,0,0,16,2,2,2,2
"(4, 'h')","(6, 'c')","(7, 's')",2,3,1,0,17,1,1,1,4
"(4, 'h')","(6, 'c')","(7, 'c')",2,3,1,0,17,2,1,1,4
"(4, 'h')","(6, 'c')","(7, 'd')",2,3,1,0,17,1,1,1,4
"(4, 'h')","(6, 'c')","(7, 'h')",2,3,1,0,17,2,1,1,4
"(4, 'h')","(6, 'c')","(8, 's')",2,4,2,0,18,1,1,0,6
"(4, 'h')","(6, 'c')","(8, 'c')",2,4,2,0,18,2,1,0,6
"(4, 'h')","(6, 'c')","(8, 'd')",2,4,2,0,18,1,1,0,6
"(4, 'h')","(6, 'c')","(8, 'h')",2,4,2,0,18,2,1,0,6
"(4, 'h')","(6, 'c')","(9, 's')",2,5,3,0,19,1,1,-1,8
"(4, 'h')","(6, 'c')","(9, 'c')",2,5,3,0,19,2,1,-1,8
"(4, 'h')","(6, 'c')","(9, 'd')",2,5,3,0,19,1,1,-1,8
"(4, 'h')","(6, 'c')","(9, 'h')",2,5,3,0,19,2,1,-1,8
"(4, 'h')","(6, 'c')","(10, 's')",2,6,4,1,20,1,1,-2,10
"(4, 'h')","(6, 'c')","(10, 'c')",2,6,4,1,20,2,1,-2,10
"(4, 'h')","(6, 'c')","(10, 'd')",2,6,4,1,20,1,1,-2,10
"(4, 'h')","(6, 'c')","(10, 'h')",2,6,4,1,20,2,1,-2,10
"(4, 'h')","(6, 'c')","(11, 's')",2,7,5,1,21,1,1,-3,12
"(4, 'h')","(6, 'c')","(11, 'c')",2,7,5,1,21,2,1,-3,12
"(4, 'h')","(6, 'c')","(11, 'd')",2,7,5,1,21,1,1,-3,12
"(4, 'h')","(6, 'c')","(11, 'h')",2,7,5,1,21,2,1,-3,12
"(4, 'h')","(6, 'c')","(12, 's')",2,8,6,1,22,1,1,-4,14
"(4, 'h')","(6, 'c')","(12, 'c')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 'c')","(12, 'd')",2,8,6,1,22,1,1,-4,14
"(4, 'h')","(6, 'c')","(12, 'h')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 'c')","(13, 's')",2,9,7,1,23,1,1,-5,16
"(4, 'h')","(6, 'c')","(13, 'c')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 'c')","(13, 'd')",2,9,7,1,23,1,1,-5,16
"(4, 'h')","(6, 'c')","(13, 'h')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 'c')","(14, 's')",2,10,8,1,24,1,1,-6,18
"(4, 'h')","(6, 'c')","(14, 'c')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'c')","(14, 'd')",2,10,8,1,24,1,1,-6,18
"(4, 'h')","(6, 'c')","(14, 'h')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'd')","(6, 'h')",2,2,0,0,16,2,2,2,2
"(4, 'h')","(6, 'd')","(7, 's')",2,3,1,0,17,1,1,1,4
"(4, 'h')","(6, 'd')","(7, 'c')",2,3,1,0,17,1,1,1,4
"(4, 'h')","(6, 'd')","(7, 'd')",2,3,1,0,17,2,1,1,4
"(4, 'h')","(6, 'd')","(7, 'h')",2,3,1,0,17,2,1,1,4
"(4, 'h')","(6, 'd')","(8, 's')",2,4,2,0,18,1,1,0,6
"(4, 'h')","(6, 'd')","(8, 'c')",2,4,2,0,18,1,1,0,6
"(4, 'h')","(6, 'd')","(8, 'd')",2,4,2,0,18,2,1,0,6
"(4, 'h')","(6, 'd')","(8, 'h')",2,4,2,0,18,2,1,0,6
"(4, 'h')","(6, 'd')","(9, 's')",2,5,3,0,19,1,1,-1,8
"(4, 'h')","(6, 'd')","(9, 'c')",2,5,3,0,19,1,1,-1,8
"(4, 'h')","(6, 'd')","(9, 'd')",2,5,3,0,19,2,1,-1,8
"(4, 'h')","(6, 'd')","(9, 'h')",2,5,3,0,19,2,1,-1,8
"(4, 'h')","(6, 'd')","(10, 's')",2,6,4,1,20,1,1,-2,10
"(4, 'h')","(6, 'd')","(10, 'c')",2,6,4,1,20,1,1,-2,10
"(4, 'h')","(6, 'd')","(10, 'd')",2,6,4,1,20,2,1,-2,10
"(4, 'h')","(6, 'd')","(10, 'h')",2,6,4,1,20,2,1,-2,10
"(4, 'h')","(6, 'd')","(11, 's')",2,7,5,1,21,1,1,-3,12
"(4, 'h')","(6, 'd')","(11, 'c')",2,7,5,1,21,1,1,-3,12
"(4, 'h')","(6, 'd')","(11, 'd')",2,7,5,1,21,2,1,-3,12
"(4, 'h')","(6, 'd')","(11, 'h')",2,7,5,1,21,2,1,-3,12
"(4, 'h')","(6, 'd')","(12, 's')",2,8,6,1,22,1,1,-4,14
"(4, 'h')","(6, 'd')","(12, 'c')",2,8,6,1,22,1,1,-4,14
"(4, 'h')","(6, 'd')","(12, 'd')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 'd')","(12, 'h')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 'd')","(13, 's')",2,9,7,1,23,1,1,-5,16
"(4, 'h')","(6, 'd')","(13, 'c')",2,9,7,1,23,1,1,-5,16
"(4, 'h')","(6, 'd')","(13, 'd')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 'd')","(13, 'h')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 'd')","(14, 's')",2,10,8,1,24,1,1,-6,18
"(4, 'h')","(6, 'd')","(14, 'c')",2,10,8,1,24,1,1,-6,18
"(4, 'h')","(6, 'd')","(14, 'd')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'd')","(14, 'h')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'h')","(7, 's')",2,3,1,0,17,2,1,1,4
"(4, 'h')","(6, 'h')","(7, 'c')",2,3,1,0,17,2,1,1,4
"(4, 'h')","(6, 'h')","(7, 'd')",2,3,1,0,17,2,1,1,4
"(4, 'h')","(6, 'h')","(7, 'h')",2,3,1,0,17,3,1,1,4
"(4, 'h')","(6, 'h')","(8, 's')",2,4,2,0,18,2,1,0,6
"(4, 'h')","(6, 'h')","(8, 'c')",2,4,2,0,18,2,1,0,6
"(4, 'h')","(6, 'h')","(8, 'd')",2,4,2,0,18,2,1,0,6
"(4, 'h')","(6, 'h')","(8, 'h')",2,4,2,0,18,3,1,0,6
"(4, 'h')","(6, 'h')","(9, 's')",2,5,3,0,19,2,1,-1,8
"(4, 'h')","(6, 'h')","(9, 'c')",2,5,3,0,19,2,1,-1,8
"(4, 'h')","(6, 'h')","(9, 'd')",2,5,3,0,19,2,1,-1,8
"(4, 'h')","(6, 'h')","(9, 'h')",2,5,3,0,19,3,1,-1,8
"(4, 'h')","(6, 'h')","(10, 's')",2,6,4,1,20,2,1,-2,10
"(4, 'h')","(6, 'h')","(10, 'c')",2,6,4,1,20,2,1,-2,10
"(4, 'h')","(6, 'h')","(10, 'd')",2,6,4,1,20,2,1,-2,10
"(4, 'h')","(6, 'h')","(10, 'h')",2,6,4,1,20,3,1,-2,10
"(4, 'h')","(6, 'h')","(11, 's')",2,7,5,1,21,2,1,-3,12
"(4, 'h')","(6, 'h')","(11, 'c')",2,7,5,1,21,2,1,-3,12
"(4, 'h')","(6, 'h')","(11, 'd')",2,7,5,1,21,2,1,-3,12
"(4, 'h')","(6, 'h')","(11, 'h')",2,7,5,1,21,3,1,-3,12
"(4, 'h')","(6, 'h')","(12, 's')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 'h')","(12, 'c')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 'h')","(12, 'd')",2,8,6,1,22,2,1,-4,14
"(4, 'h')","(6, 'h')","(12, 'h')",2,8,6,1,22,3,1,-4,14
"(4, 'h')","(6, 'h')","(13, 's')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 'h')","(13, 'c')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 'h')","(13, 'd')",2,9,7,1,23,2,1,-5,16
"(4, 'h')","(6, 'h')","(13, 'h')",2,9,7,1,23,3,1,-5,16
"(4, 'h')","(6, 'h')","(14, 's')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'h')","(14, 'c')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'h')","(14, 'd')",2,10,8,1,24,2,1,-6,18
"(4, 'h')","(6, 'h')","(14, 'h')",2,10,8,1,24,3,1,-6,18
"(4, 'h')","(7, 's')","(7, 'c')",3,3,0,0,18,1,2,3,3
"(4, 'h')","(7, 's')","(7, 'd')",3,3,0,0,18,1,2,3,3
"(4, 'h')","(7, 's')","(7, 'h')",3,3,0,0,18,2,2,3,3
"(4, 'h')","(7, 's')","(8, 's')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 's')","(8, 'c')",3,4,1,0,19,1,1,2,5
"(4, 'h')","(7, 's')","(8, 'd')",3,4,1,0,19,1,1,2,5
"(4, 'h')","(7, 's')","(8, 'h')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 's')","(9, 's')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 's')","(9, 'c')",3,5,2,0,20,1,1,1,7
"(4, 'h')","(7, 's')","(9, 'd')",3,5,2,0,20,1,1,1,7
"(4, 'h')","(7, 's')","(9, 'h')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 's')","(10, 's')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 's')","(10, 'c')",3,6,3,1,21,1,1,0,9
"(4, 'h')","(7, 's')","(10, 'd')",3,6,3,1,21,1,1,0,9
"(4, 'h')","(7, 's')","(10, 'h')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 's')","(11, 's')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 's')","(11, 'c')",3,7,4,1,22,1,1,-1,11
"(4, 'h')","(7, 's')","(11, 'd')",3,7,4,1,22,1,1,-1,11
"(4, 'h')","(7, 's')","(11, 'h')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 's')","(12, 's')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 's')","(12, 'c')",3,8,5,1,23,1,1,-2,13
"(4, 'h')","(7, 's')","(12, 'd')",3,8,5,1,23,1,1,-2,13
"(4, 'h')","(7, 's')","(12, 'h')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 's')","(13, 's')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 's')","(13, 'c')",3,9,6,1,24,1,1,-3,15
"(4, 'h')","(7, 's')","(13, 'd')",3,9,6,1,24,1,1,-3,15
"(4, 'h')","(7, 's')","(13, 'h')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 's')","(14, 's')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 's')","(14, 'c')",3,10,7,1,25,1,1,-4,17
"(4, 'h')","(7, 's')","(14, 'd')",3,10,7,1,25,1,1,-4,17
"(4, 'h')","(7, 's')","(14, 'h')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'c')","(7, 'd')",3,3,0,0,18,1,2,3,3
"(4, 'h')","(7, 'c')","(7, 'h')",3,3,0,0,18,2,2,3,3
"(4, 'h')","(7, 'c')","(8, 's')",3,4,1,0,19,1,1,2,5
"(4, 'h')","(7, 'c')","(8, 'c')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 'c')","(8, 'd')",3,4,1,0,19,1,1,2,5
"(4, 'h')","(7, 'c')","(8, 'h')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 'c')","(9, 's')",3,5,2,0,20,1,1,1,7
"(4, 'h')","(7, 'c')","(9, 'c')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 'c')","(9, 'd')",3,5,2,0,20,1,1,1,7
"(4, 'h')","(7, 'c')","(9, 'h')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 'c')","(10, 's')",3,6,3,1,21,1,1,0,9
"(4, 'h')","(7, 'c')","(10, 'c')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 'c')","(10, 'd')",3,6,3,1,21,1,1,0,9
"(4, 'h')","(7, 'c')","(10, 'h')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 'c')","(11, 's')",3,7,4,1,22,1,1,-1,11
"(4, 'h')","(7, 'c')","(11, 'c')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 'c')","(11, 'd')",3,7,4,1,22,1,1,-1,11
"(4, 'h')","(7, 'c')","(11, 'h')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 'c')","(12, 's')",3,8,5,1,23,1,1,-2,13
"(4, 'h')","(7, 'c')","(12, 'c')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 'c')","(12, 'd')",3,8,5,1,23,1,1,-2,13
"(4, 'h')","(7, 'c')","(12, 'h')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 'c')","(13, 's')",3,9,6,1,24,1,1,-3,15
"(4, 'h')","(7, 'c')","(13, 'c')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 'c')","(13, 'd')",3,9,6,1,24,1,1,-3,15
"(4, 'h')","(7, 'c')","(13, 'h')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 'c')","(14, 's')",3,10,7,1,25,1,1,-4,17
"(4, 'h')","(7, 'c')","(14, 'c')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'c')","(14, 'd')",3,10,7,1,25,1,1,-4,17
"(4, 'h')","(7, 'c')","(14, 'h')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'd')","(7, 'h')",3,3,0,0,18,2,2,3,3
"(4, 'h')","(7, 'd')","(8, 's')",3,4,1,0,19,1,1,2,5
"(4, 'h')","(7, 'd')","(8, 'c')",3,4,1,0,19,1,1,2,5
"(4, 'h')","(7, 'd')","(8, 'd')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 'd')","(8, 'h')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 'd')","(9, 's')",3,5,2,0,20,1,1,1,7
"(4, 'h')","(7, 'd')","(9, 'c')",3,5,2,0,20,1,1,1,7
"(4, 'h')","(7, 'd')","(9, 'd')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 'd')","(9, 'h')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 'd')","(10, 's')",3,6,3,1,21,1,1,0,9
"(4, 'h')","(7, 'd')","(10, 'c')",3,6,3,1,21,1,1,0,9
"(4, 'h')","(7, 'd')","(10, 'd')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 'd')","(10, 'h')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 'd')","(11, 's')",3,7,4,1,22,1,1,-1,11
"(4, 'h')","(7, 'd')","(11, 'c')",3,7,4,1,22,1,1,-1,11
"(4, 'h')","(7, 'd')","(11, 'd')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 'd')","(11, 'h')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 'd')","(12, 's')",3,8,5,1,23,1,1,-2,13
"(4, 'h')","(7, 'd')","(12, 'c')",3,8,5,1,23,1,1,-2,13
"(4, 'h')","(7, 'd')","(12, 'd')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 'd')","(12, 'h')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 'd')","(13, 's')",3,9,6,1,24,1,1,-3,15
"(4, 'h')","(7, 'd')","(13, 'c')",3,9,6,1,24,1,1,-3,15
"(4, 'h')","(7, 'd')","(13, 'd')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 'd')","(13, 'h')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 'd')","(14, 's')",3,10,7,1,25,1,1,-4,17
"(4, 'h')","(7, 'd')","(14, 'c')",3,10,7,1,25,1,1,-4,17
"(4, 'h')","(7, 'd')","(14, 'd')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'd')","(14, 'h')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'h')","(8, 's')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 'h')","(8, 'c')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 'h')","(8, 'd')",3,4,1,0,19,2,1,2,5
"(4, 'h')","(7, 'h')","(8, 'h')",3,4,1,0,19,3,1,2,5
"(4, 'h')","(7, 'h')","(9, 's')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 'h')","(9, 'c')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 'h')","(9, 'd')",3,5,2,0,20,2,1,1,7
"(4, 'h')","(7, 'h')","(9, 'h')",3,5,2,0,20,3,1,1,7
"(4, 'h')","(7, 'h')","(10, 's')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 'h')","(10, 'c')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 'h')","(10, 'd')",3,6,3,1,21,2,1,0,9
"(4, 'h')","(7, 'h')","(10, 'h')",3,6,3,1,21,3,1,0,9
"(4, 'h')","(7, 'h')","(11, 's')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 'h')","(11, 'c')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 'h')","(11, 'd')",3,7,4,1,22,2,1,-1,11
"(4, 'h')","(7, 'h')","(11, 'h')",3,7,4,1,22,3,1,-1,11
"(4, 'h')","(7, 'h')","(12, 's')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 'h')","(12, 'c')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 'h')","(12, 'd')",3,8,5,1,23,2,1,-2,13
"(4, 'h')","(7, 'h')","(12, 'h')",3,8,5,1,23,3,1,-2,13
"(4, 'h')","(7, 'h')","(13, 's')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 'h')","(13, 'c')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 'h')","(13, 'd')",3,9,6,1,24,2,1,-3,15
"(4, 'h')","(7, 'h')","(13, 'h')",3,9,6,1,24,3,1,-3,15
"(4, 'h')","(7, 'h')","(14, 's')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'h')","(14, 'c')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'h')","(14, 'd')",3,10,7,1,25,2,1,-4,17
"(4, 'h')","(7, 'h')","(14, 'h')",3,10,7,1,25,3,1,-4,17
"(4, 'h')","(8, 's')","(8, 'c')",4,4,0,0,20,1,2,4,4
"(4, 'h')","(8, 's')","(8, 'd')",4,4,0,0,20,1,2,4,4
"(4, 'h')","(8, 's')","(8, 'h')",4,4,0,0,20,2,2,4,4
"(4, 'h')","(8, 's')","(9, 's')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 's')","(9, 'c')",4,5,1,0,21,1,1,3,6
"(4, 'h')","(8, 's')","(9, 'd')",4,5,1,0,21,1,1,3,6
"(4, 'h')","(8, 's')","(9, 'h')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 's')","(10, 's')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 's')","(10, 'c')",4,6,2,1,22,1,1,2,8
"(4, 'h')","(8, 's')","(10, 'd')",4,6,2,1,22,1,1,2,8
"(4, 'h')","(8, 's')","(10, 'h')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 's')","(11, 's')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 's')","(11, 'c')",4,7,3,1,23,1,1,1,10
"(4, 'h')","(8, 's')","(11, 'd')",4,7,3,1,23,1,1,1,10
"(4, 'h')","(8, 's')","(11, 'h')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 's')","(12, 's')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 's')","(12, 'c')",4,8,4,1,24,1,1,0,12
"(4, 'h')","(8, 's')","(12, 'd')",4,8,4,1,24,1,1,0,12
"(4, 'h')","(8, 's')","(12, 'h')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 's')","(13, 's')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 's')","(13, 'c')",4,9,5,1,25,1,1,-1,14
"(4, 'h')","(8, 's')","(13, 'd')",4,9,5,1,25,1,1,-1,14
"(4, 'h')","(8, 's')","(13, 'h')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 's')","(14, 's')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 's')","(14, 'c')",4,10,6,1,26,1,1,-2,16
"(4, 'h')","(8, 's')","(14, 'd')",4,10,6,1,26,1,1,-2,16
"(4, 'h')","(8, 's')","(14, 'h')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'c')","(8, 'd')",4,4,0,0,20,1,2,4,4
"(4, 'h')","(8, 'c')","(8, 'h')",4,4,0,0,20,2,2,4,4
"(4, 'h')","(8, 'c')","(9, 's')",4,5,1,0,21,1,1,3,6
"(4, 'h')","(8, 'c')","(9, 'c')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 'c')","(9, 'd')",4,5,1,0,21,1,1,3,6
"(4, 'h')","(8, 'c')","(9, 'h')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 'c')","(10, 's')",4,6,2,1,22,1,1,2,8
"(4, 'h')","(8, 'c')","(10, 'c')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 'c')","(10, 'd')",4,6,2,1,22,1,1,2,8
"(4, 'h')","(8, 'c')","(10, 'h')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 'c')","(11, 's')",4,7,3,1,23,1,1,1,10
"(4, 'h')","(8, 'c')","(11, 'c')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 'c')","(11, 'd')",4,7,3,1,23,1,1,1,10
"(4, 'h')","(8, 'c')","(11, 'h')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 'c')","(12, 's')",4,8,4,1,24,1,1,0,12
"(4, 'h')","(8, 'c')","(12, 'c')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 'c')","(12, 'd')",4,8,4,1,24,1,1,0,12
"(4, 'h')","(8, 'c')","(12, 'h')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 'c')","(13, 's')",4,9,5,1,25,1,1,-1,14
"(4, 'h')","(8, 'c')","(13, 'c')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 'c')","(13, 'd')",4,9,5,1,25,1,1,-1,14
"(4, 'h')","(8, 'c')","(13, 'h')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 'c')","(14, 's')",4,10,6,1,26,1,1,-2,16
"(4, 'h')","(8, 'c')","(14, 'c')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'c')","(14, 'd')",4,10,6,1,26,1,1,-2,16
"(4, 'h')","(8, 'c')","(14, 'h')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'd')","(8, 'h')",4,4,0,0,20,2,2,4,4
"(4, 'h')","(8, 'd')","(9, 's')",4,5,1,0,21,1,1,3,6
"(4, 'h')","(8, 'd')","(9, 'c')",4,5,1,0,21,1,1,3,6
"(4, 'h')","(8, 'd')","(9, 'd')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 'd')","(9, 'h')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 'd')","(10, 's')",4,6,2,1,22,1,1,2,8
"(4, 'h')","(8, 'd')","(10, 'c')",4,6,2,1,22,1,1,2,8
"(4, 'h')","(8, 'd')","(10, 'd')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 'd')","(10, 'h')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 'd')","(11, 's')",4,7,3,1,23,1,1,1,10
"(4, 'h')","(8, 'd')","(11, 'c')",4,7,3,1,23,1,1,1,10
"(4, 'h')","(8, 'd')","(11, 'd')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 'd')","(11, 'h')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 'd')","(12, 's')",4,8,4,1,24,1,1,0,12
"(4, 'h')","(8, 'd')","(12, 'c')",4,8,4,1,24,1,1,0,12
"(4, 'h')","(8, 'd')","(12, 'd')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 'd')","(12, 'h')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 'd')","(13, 's')",4,9,5,1,25,1,1,-1,14
"(4, 'h')","(8, 'd')","(13, 'c')",4,9,5,1,25,1,1,-1,14
"(4, 'h')","(8, 'd')","(13, 'd')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 'd')","(13, 'h')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 'd')","(14, 's')",4,10,6,1,26,1,1,-2,16
"(4, 'h')","(8, 'd')","(14, 'c')",4,10,6,1,26,1,1,-2,16
"(4, 'h')","(8, 'd')","(14, 'd')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'd')","(14, 'h')",4,10,6,1,26,2,1,-2,16
"(4, 'h')","(8, 'h')","(9, 's')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 'h')","(9, 'c')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 'h')","(9, 'd')",4,5,1,0,21,2,1,3,6
"(4, 'h')","(8, 'h')","(9, 'h')",4,5,1,0,21,3,1,3,6
"(4, 'h')","(8, 'h')","(10, 's')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 'h')","(10, 'c')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 'h')","(10, 'd')",4,6,2,1,22,2,1,2,8
"(4, 'h')","(8, 'h')","(10, 'h')",4,6,2,1,22,3,1,2,8
"(4, 'h')","(8, 'h')","(11, 's')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 'h')","(11, 'c')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 'h')","(11, 'd')",4,7,3,1,23,2,1,1,10
"(4, 'h')","(8, 'h')","(11, 'h')",4,7,3,1,23,3,1,1,10
"(4, 'h')","(8, 'h')","(12, 's')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 'h')","(12, 'c')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 'h')","(12, 'd')",4,8,4,1,24,2,1,0,12
"(4, 'h')","(8, 'h')","(12, 'h')",4,8,4,1,24,3,1,0,12
"(4, 'h')","(8, 'h')","(13, 's')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 'h')","(13, 'c')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 'h')","(13, 'd')",4,9,5,1,25,2,1,-1,14
"(4, 'h')","(8, 'h')","(13, 'h')",4,9,5,1,25,3,1,-1,14
